ఆఫ్రికా	Afrika
సోడియమ్ హైడ్రాక్సైడ్	Natriumhydroksid
ఖనిజాలు	Malm
తేనెటీగ	Honningbier
హారియట్ టబ్‌మన్	Harriet Tubman
కేసరము	Pollenbærer
ఈథరు	Eter (kjemi)
వి ఫర్ వెండెట్టా	V for vendetta (tegneserie)
రవి శంకర్	Ravi Shankar
మూలవాసులు	Urfolk
చార్లీ షీన్	Charlie Sheen
తెలుగు వచనములు	Grammatisk tall
రాతినార	Asbest
పల్ప్ ఫిక్షన్ (చలన చిత్రం)	Pulp Fiction
పంటి చిగురు	Tannkjøtt
జాన్ బోర్గ్	Björn Borg
పౌర్ణమి	Fullmåne
రాబర్ట్‌ ఎడ్వర్డ్స్‌	Robert Edwards
రేడియో పౌనఃపున్య గుర్తింపు	Radiofrekvensidentifikasjon
సిడ్నీ షెల్డన్	Sidney Sheldon
గోమేదికం	Granat (mineral)
పరుగు (రన్)	Løping
సీలియేటా	Flimmerdyr
మజ్జిగ	Kjernemelk
మాగ్నస్ కార్ల్‌సన్	Magnus Carlsen
జగ్జీత్ సింగ్	Jagjit Singh
కాపర్ సల్ఫేట్	Kobbersulfat
మెగా	Mega
జనపనార	Jute
పుష్ప రక్షక పత్రం	Begerblad
ది బోర్న్ అల్టిమేటం (చలనచిత్రం)	Jason Bournes ultimatum (film)
పక్షవాతం	Lammelse
రాబర్ట్ లుకాస్	Robert Lucas jr.
పూరేకు	Kronblad
హరగోవింద్ ఖొరానా	Har Gobind Khorana
అగ్నిమాపక శాఖ	Brannvesen
మధ్య ఢిల్లీ	Central Delhi (distrikt)
నార్త్ గోవా	North Goa (distrikt)
సౌత్ గోవా	South Goa (distrikt)
వినోద భరితమైన విలువిద్యా ప్రదర్శనలు	Bueskyting
ధ్యానం	Meditasjon
గిగా-	Giga
టెరా-	Tera
ఎ. ఆర్. రెహమాన్	A.R. Rahman
ఇంక్‌జెట్ ప్రింటర్	Blekkstråleskriver
దేశాల జాబితా – తలసరి నామినల్ జి.డి.పి. క్రమంలో	Liste over verdens stater etter bruttonasjonalprodukt per innbygger
రోటరీ క్లబ్	Rotary International
యుగళగీతం	Duett
హుసైన్ ఇబ్న్ అలీ	Husayn ibn Ali
రాధ	Radha
రినైటిస్‌	Rhinitt
బాట్‌మాన్ (1989 చిత్రం)	Batman (1989)
రామన్ మెగసెసే	Ramón F. Magsaysay
చుండ్రు	Flass
గ్రాండ్ కేనియన్	Grand Canyon
మాగ్నోలియేసి	Magnoliafamilien
క్లోనింగ్	Kloning
అమేడియో మొడిగ్లియాని	Amedeo Modigliani
భీమ్‌సేన్ జోషి	Bhimsen Joshi
సమాచార వ్యవస్థలు	Informasjonssystem
మెలోప్సిట్టాసిని	Undulat
అవస్థాపన సౌకర్యాలు	Infrastruktur
అలీసియా కీస్	Alicia Keys
ఆక్యుపంక్చర్	Akupunktur
హిల్లరీ డఫ్	Hilary Duff
వొడఫోన్	Vodafone
హెర్మన్ రోషాక్	Hermann Rorschach
రాబందు	Gribb (fugl)
గోల్డ్ ఫిష్	Gullfisk
వెనెస్సా హడ్జెన్స్	Vanessa Hudgens
ఫ్లాస్టిక్ కాలుష్యం	Stress
భూపరివేష్టిత దేశం	Liste over verdens innlandsstater
ఆవిష్కరణ	Oppfinnelse
రాయల్ సొసైటీ	Royal Society
జకాత్	Zakat
స్కార్పియన్స్ (బ్యాండ్)	Scorpions
కిస్ (బ్యాండ్)	Kiss
వాషింగ్ మెషీన్	Vaskemaskin
ధరిత్రి దినోత్సవం	Jordens dag
రుచి	Smak
ప్లాటీహెల్మింథిస్	Flatormer
స్లమ్‌డాగ్ మిలియనీర్	Slumdog Millionaire – Han som hadde svar på alt
సాల్మా హాయక్	Salma Hayek
కమలాపండు	Mandarin (frukt)
రంపం	Sag
సముద్రమట్టం	Havnivå
ఇమామ్	Imam
ఎడ్వర్డ్ నార్టన్	Edward Norton
దూరం	Avstand
హన్నా మోంటానా	Hannah Montana
వ్యావహారికసత్తావాదం	Pragmatisme
కిండర్ గార్టెన్ (బాల విహార్)	Barnehage
కండర సంకోచము	Muskelkontraksjon
మంగళూరు	Mangalore
ఫోలిక్ ఆమ్లం	Folsyre
వాంతి	Oppkast
పెర్ల్ నౌకాశ్రయం	Pearl Harbor
అలో	Aloe
బిగ్ బ్రదర్ (TV సిరీస్)	Big Brother
బాంబు	Bombe
గర్భాదానము	Befruktning
సిరా	Blekk
నీలమణి	Safir
పెనం	Stekepanne
శుక్లము	Katarakt (medisin)
పంచభుజి	Pentagon
మైక్రోవేవ్ ఓవెన్	Mikrobølgeovn
లెవీ స్ట్రాస్ అండ్ కో.	Levi Strauss & Co.
కొలెస్టరాల్‌	Fett
గిట్ట	Hov (biologi)
నైరూప్య కళ	Abstrakt kunst
క్యూబా క్షిపణి సంక్షోభం	Cubakrisen
ఇంద్రుడు	Indra
బయోఇన్ఫర్మేటిక్స్	Bioinformatikk
రొమ్ము కాన్సర్	Brystkreft
పునర్జన్మ	Reinkarnasjon
జాన్ నాష్	John Forbes Nash
భారతదేశ విభజన	Delingen av Britisk India
ట్రఫాల్గర్ స్క్వేర్	Trafalgar Square
చంద్రశేఖరేంద్ర సరస్వతి స్వామి	Patrick White
రక్త విరేచనాలు	Dysenteri
దుగోంగ్	Dugong
హ్యూ జాక్‌మన్	Hugh Jackman
యతి (ఒక వింత జీవి)	Yeti
తొడ	Lår
అడోబీ ఫోటోషాప్	Adobe Photoshop
లండన్ వంతెన	London Bridge
గండభేరుండము	Griff
మక్‌బెత్	Macbeth (skuespill)
జార్జ్ మైకేల్	George Michael
సృష్ఠివాదం	Kreasjonisme
భ్రాంతి	Hallusinasjon
పొగ	Røyk
కీచురాయి	Sangsikader
చూయింగ్ గమ్	Tyggegummi
దాలియా	Georgineslekta
కెలోరి	Kalori
అనుమస్తిష్కము	Lillehjernen
హారూన్ రషీద్	Harun al-Rashid
టాక్సోప్లాస్మా	Toxoplasma gondii
ఎయిర్ ఫ్రాన్స్	Air France
సైంటాలజీ	Scientologi
పాల్ క్రుగ్మాన్	Paul Krugman
అన్నా కోర్నికోవా	Anna Kurnikova
వాయు కాలుష్యం	Luftforurensning
అనస్థీషియా	Anestesi
డిటర్మినిజం	Determinisme
ఛలోక్తి	Vits
కోబాల్	COBOL
టామ్ మరియు జెర్రీ	Tom og Jerry
ఆదర్శధామం	Utopi
వెబ్ 2.0	Web 2.0
వెల్డింగ్	Sveising
ప్రొపేన్	Propan
గొల్లభామ (కీటకం)	Knelere
సంభాషణ	Dialog
సాసేజ్ (నంజుడు కూర)	Pølse
లక్ష్మి	Lakshmi
ఫ్లోరా (వృక్ష జాతులు)	Flora (botanikk)
యునైటెడ్ స్టేట్స్ లైబ్రరీ ఆఫ్ కాంగ్రెస్	Library of Congress
హిజ్రత్	Hijra
వ్యాపార సంస్థ వనరుల ప్రణాళికా రచన	Enterprise resource planning
మంత్రం	Mantra
వ్యవసాయదారుడు	Bonde
సోఫా	Sofa
కార్యకర్త	Gründer
బూమరాంగ్	Bumerang
భారతదేశం యొక్క రాష్ట్రాలు మరియు కేంద్రపాలిత ప్రాంతాలు	Indias delstater og territorier
సముచిత వినియోగం	Fair use
నల్లమందు	Opiumsvalmue
స్మిత్‌సోనియన్ సంస్థ	Smithsonian Institution
పతకం	Medalje
జలాశయము	Vannmagasin
పిండోత్పత్తి	Embryologi
తువ్వాలు	Håndkle
హెన్రీ కేవిండిష్	Henry Cavendish
అంటువ్యాధి	Infeksjonssykdom
హెపటైటిస్	Hepatitt
అత్తరు	Parfyme
అనోరెక్సియా నెర్వోసా	Anorexia nervosa
గరిష్ఠ సామాన్య భాజకం	Største felles divisor
బైపోలార్ డిజార్డర్	Bipolar lidelse
హంఫ్రీ డేవీ	Humphry Davy
రబ్బరు	Gummi
గవర్నరు	Guvernør
కాళికాదేవి	Kali
సానియా మీర్జా	Sania Mirza
నైట్రోసోమానాస్	Nitrosomonas
స్టైలిడియేసి	Stylidiaceae
స్టెమోనేసి	Stemonaceae
ఆర్గోఫిల్లేసి	Argophyllaceae
పండుగ	Festival
ఆయుర్వేదం	Ayurveda
డేవిస్ కప్	Davis Cup
గట్టిఫెరె	Perikumfamilien
అభివృద్ధి చెందిన దేశం	Industriland
అమర్త్యా సేన్	Amartya Sen
ఎలక్ట్రాన్ సూక్ష్మదర్శిని	Elektronmikroskop
రీసైక్లింగ్	Resirkulering
రేసుకుక్కలు	Asiatisk villhund
జీలకర్ర	Spisskummen
యమునా నది	Yamuna
ఫ్యాక్స్	Telefaks
థామస్ హార్డీ	Thomas Hardy
హత్య	Drap
మదరసా	Madrassa
డిస్లెక్సియా	Dysleksi
డునెడిన్	Dunedin
గిలక (హెర్నియా)	Brokk
గౌటు	Urinsyregikt
భారతదేశ చరిత్ర	Indias historie
విద్యుదయస్కాంత వర్ణపటం	Elektromagnetisk spekter
అసిటిలిన్	Acetylen
మెంతులు	Bukkehornkløver
ఫిలాంథేసి	Phyllanthaceae
ముస్లిం బ్రదర్‌హుడ్	Det muslimske brorskapet
పచ్చకామెర్లు	Gulsott
వీపు	Rygg (anatomi)
ప్రోసోపిస్	Prosopis
వర్ణాంధత్వం	Fargeblindhet
వివృతబీజాలు	Nakenfrøede planter
దంత క్షయం	Karies
ప్లేగు	Pest
పార్శ్వపు తలనొప్పి	Migrene
వివర్తనం	Diffraksjon
యాంటి ఆక్సిడెంట్	Antioksidant
ప్రధమచికిత్స	Førstehjelp
అంగస్తంభన	Ereksjon
రాచెల్ వీజ్	Rachel Weisz
సొలనేసి	Søtvierfamilien
మాజిక్ జాన్సన్	Magic Johnson
బ్యుటేన్	Butan
టూత్ బ్రష్	Tannbørste
పోలో	Polo
కాండం	Stengel
ధర్మము	Dharma
వృశ్చిక రాశి	Skorpionen (stjernetegn)
న్యూటన్ విశ్వగురుత్వాకర్షణ సిద్ధాంతం	Newtons gravitasjonslov
అజాక్స్ (ప్రోగ్రామింగ్)	Ajax (programmering)
తక్కెడ	Vekt
పంపు	Pumpe
పరాగసంపర్కము	Pollinering
టర్రిటోప్సిస్ నూట్రికోలా	Turritopsis nutricula
మార్టినా హింగిస్	Martina Hingis
టీకా	Vaksine
కార్బాక్సిలిక్ ఆమ్లం	Karboksylsyre
కోరింత దగ్గు	Kikhoste
లాలాజల గ్రంధులు	Spyttkjertel
సెలాస్ట్రేసి	Spolebuskfamilien
ఒల్మెక్ నాగరికత	Olmekere
రషోమాన్	Demonenes port
భారతదేశ అధికారిక భాషలు	Språk i India
అగ్ని శ్వాస	Flammeblåsing
తెల్లబూరుగ	Ceiba pentandra
యుగాంతం	2012-fenomenet
స్వేచ్ఛా పతనం	Fritt fall
గోల్డ్ కోస్ట్, క్వీన్స్‌‌ల్యాండ్	Gold Coast
సంఖ్యాశాస్త్రము	Tallsymbolikk
పట్టభద్రుడు	Doktorand
అగ్ని క్షిపణులు	Agni (missil)
సూది	Synål
పేకాట	Kortspill
పాలిథిలిన్	Polyeten
ముద్రణా యంత్రం	Trykkpresse
హెర్బర్ట్ స్పెన్సర్	Herbert Spencer
పెపావరేసి	Valmuefamilien
జాకిర్ హుసేన్	Zakir Husain
పైసమ్	Erteslekta
దక్షిణాసియా ప్రాంతీయ సహకార మండలి	Den sørasiatiske regionale samarbeidsorganisasjonen
కన్వాల్వులేసి	Vindelfamilien
అంబెల్లిఫెరె	Skjermplantefamilien
రానన్కులేసి	Soleiefamilien
రూటేసి	Rutefamilien
గోదురు కప్ప	Nordpadde
బ్రాందీ	Brandy
శిక్షాస్మృతి	Strafferett
ద్రావణం	Løsemiddel
సొలానమ్	Søtvierslekten
