አፍሪቃ	Afrika
ቀዳማዊ ኃይለ ሥላሴ	Haile Selassie I av Etiopia
ካየን	Caen
የባቢሎን ግንብ	Babels tårn
ሲኒማ	Kino
ኖቲንግሃም	Nottingham
በጀት	Budsjett
ባስቴር	Basseterre
በትረ ሎሚ	Grapefrukt
ኪንግስታውን	Kingstown
የሠገራ ትቦ ንጣፍ መድማት ወይመ መቁስል (ሄሞሮይድ)	Hemoroide
ዎሌ ሾይንካ	Wole Soyinka
ስታንፎርድ ዩኒቨርስቲ	Stanford University
ሚሸል ደ ሞንታኝ	Michel de Montaigne
ጃንጥላ	Paraply
ፊንቄ	Fønikia
የሕንድ ሰንደቅ ዓላማ	Indias flagg
ዲዮኒሶስ	Dionysos
ቶኪዳይደስ	Thukydid
ካስትሪስ	Castries
ጥራክያ	Trakia
ዓረፍተ-ነገር	Setning (grammatikk)
ቤርሳቤ	Beersheba
ሮዛ ፓርክስ	Rosa Parks
የዮሐንስ ራዕይ	Johannes' åpenbaring
ስራ	Arbeid (fysikk)
ቅልጥ አለት	Magma
ቁጥቋጦ	Busk
ኣደንጓሬ	Hagebønne
ሾጣጣ	Kjegle
ጥንታዊ እንግሊዝኛ	Gammelengelsk
ሚካኤል ሾሎኮቭ	Mikhail Sjolokhov
የፓላንድ ሰንደቅ ዓላማ	Polens flagg
የአሜሪካ ሰንደቅ ዓላማ	USAs flagg
እርድ	Gurkemeie
ኤምፒ3	MP3
አነር	Serval
ፓሊኪር	Palikir
ኢቫን ቱርጌኔቭ	Ivan Turgenev
የጣልያ ሰንደቅ ዓላማ	Italias flagg
ግድግዳ	Vegg
ቤሲክ (BASIC)	BASIC
ኤሌክትሪክ ምህንድስና	Elektroteknikk
ሩድ	Rhodos
ቁንደ በርበሬ	Svart pepper
ኤልብሩስ ተራራ	Elbrus
ሶፊያ ሮታሩ	Sofia Rotaru
የጃፓን ሰንደቅ ዓላማ	Japans flagg
ኤለን ጆንሰን ሰርሊፍ	Ellen Johnson Sirleaf
ሸለምጥማጥ	Genetter
ሩሚ	Rumi
ሴት (ጾታ)	Hun
የብሪታንያ ሕንድ ውቅያኖስ ግዛት	Det britiske territoriet i Indiahavet
ደርቢ	Derby (Derbyshire)
አንቶን ቫን ሉዊንሁክ	Anton van Leeuwenhoek
ሀይድሮካርቦን	Hydrokarbon
አፖሎ ፲፩	Apollo 11
ኮሌስትሮል	Kolesterol
ሞንቴርሞሶ	Montehermoso
ሙሃመድ ዩኑስ	Muhammad Yunus
የዶሮ ጉንፋን	Fugleinfluensa
ወንድ	Han (kjønn)
ክሮኖስ	Kronos
ኦሊቨር ክሮምዌል	Oliver Cromwell
ጂም ሞሪሰን	Jim Morrison
ማትሪክስ	Matrise
ሙቀት	Varme
ጨረር	Vektor (matematikk)
ቤተ መቅደስ	Tempel
ታይታኒክ	Titanic (1997)
ቦሌ ዓለም አቀፍ ጥያራ ጣቢያ	Bole internasjonale lufthavn
ተልባ	Lin
ዘ ዶርስ	The Doors
ሚካኤል	Erkeengelen Mikael
ባህር ዛፍ	Eukalyptusslekten
ራውንድ ሜፕል	Round Maple
ጤሪ አንሪ	Thierry Henry
ጆህን ከይል	John Cale
የላኦስ ሰንደቅ ዓላማ	Laos' flagg
ኤሌክትሪክ መስክ	Elektrisk felt
ኤሊ	Landskilpadder
የሆላንድ ሰንደቅ ዓላማ	Nederlands flagg
መካነቅርስ እስራኤል	Israel Museum
ሮበርት ሁክ	Robert Hooke
የኦስትሪያ ሰንደቅ ዓላማ	Østerrikes flagg
የጣት ቀለበት	Fingerring
ሳይንሳዊ ዘዴ	Vitenskapelig metode
የ1982 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1982
የ1986 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1986
የ1978 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1978
ዋዝንቢት	Ekte sirisser
ሳጉንቶ	Sagunt
ኤፌሶን	Efesos
ናዲን ጎርድመር	Nadine Gordimer
የ2002 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 2002
እባን	Mynteslekta
339 እ.ኤ.አ.	339
340 እ.ኤ.አ.	340
ኔመሕን	Nijmegen
354 እ.ኤ.አ.	354
356 እ.ኤ.አ.	356
358 እ.ኤ.አ.	358
ካርሎስ ቬላ	Carlos Vela
361 እ.ኤ.አ.	361
363 እ.ኤ.አ.	363
364 እ.ኤ.አ.	364
368 እ.ኤ.አ.	368
369 እ.ኤ.አ.	369
370 እ.ኤ.አ.	370
371 እ.ኤ.አ.	371
መለጠፊያ:Commonscat	Mal:Commonscat
376 እ.ኤ.አ.	376
377 እ.ኤ.አ.	377
378 እ.ኤ.አ.	378
383 እ.ኤ.አ.	383
384 እ.ኤ.አ.	384
388 እ.ኤ.አ.	388
389 እ.ኤ.አ.	389
390 እ.ኤ.አ.	390
391 እ.ኤ.አ.	391
392 እ.ኤ.አ.	392
393 እ.ኤ.አ.	393
394 እ.ኤ.አ.	394
395 እ.ኤ.አ.	395
396 እ.ኤ.አ.	396
397 እ.ኤ.አ.	397
ማጅራት ገትር	Hjernehinnebetennelse
398 እ.ኤ.አ.	398
399 እ.ኤ.አ.	399
የጀርመን ሰንደቅ ዓላማ	Tysklands flagg
ፆታ	Sosialt kjønn
ባላ	Parabel
ማርቲን ሄድጋ	Martin Heidegger
ዴቪድ ሊቪንግስተን	David Livingstone
በከራ	Trinse
የአልባኒያ ሰንደቅ ዓላማ	Albanias flagg
የ1930 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1930
ልብስ ስፌት መኪና	Symaskin
Þ	Þ
279 እ.ኤ.አ.	279
440 እ.ኤ.አ.	440
517 እ.ኤ.አ.	517
572 እ.ኤ.አ.	572
ጉዞ (ቱሪዝም)	Turisme
የጋብቻ ሥነ-ስርዓት	Bryllup
ዳይር ስትረይትስ	Dire Straits
ግብጽኛ	Egyptisk (språk)
ቀጥተኛ ዝምድና	Proporsjonalitet
አናቶሊያ	Anatolia
እየሱስ በእስልምና	Isa
መለጠፊያ:Taxobox	Mal:Taksoboks
አበበ ቢቂላ	Abebe Bikila
ጓጉንቸር	Springpadder
ጀኔራል ኤሌክትሪክ	General Electric
መደብ:አስቂኝ ፊልሞች	Kategori:Filmkomedier
መደብ:ፊልሞች	Kategori:Filmer
እንቁራሪት	Ekte padder
ፒተር ኡስቲኖቭ	Peter Ustinov
የጀርመን ዳግመኛ መወሐድ	Tysklands gjenforening
ኦማር ሀሳን አህመድ አል-በሽር	Omar al-Bashir
ሙአይ ኪባኪ	Mwai Kibaki
ባሚር ቶፒ	Bamir Topi
ሆዜ ኤድዋርዶ ዶስ ሳንቶስ	José Eduardo dos Santos
ኢሳያስ አፈወርቂ	Isaias Afewerki
እድሪስ ዴቢ	Idriss Déby
ግርማ ወልደ ጊዮርጊስ	Girma Wolde-Giorgis
እስማኤል ኦማር ገለህ	Ismaïl Omar Guelleh
አሙን	Amon
ኤድመንድ ሁሠርል	Edmund Husserl
ፐሽቶ	Pashto
ግሪንሊ ካውንቲ፥ አሪዞና	Greenlee County
ኮኮኒኖ ካውንቲ፥ አሪዞና	Coconino County
ሒላ ካውንቲ፥ አሪዞና	Gila County
ፒማ ካውንቲ፥ አሪዞና	Pima County
ሳንታ ክሩዝ ካውንቲ፥ አሪዞና	Santa Cruz County (Arizona)
ማሪኮፓ ካውንቲ፥ አሪዞና	Maricopa County
ግራህም ካውንቲ፥ አሪዞና	Graham County (Arizona)
ናቫሖ ካውንቲ፥ አሪዞና	Navajo County
ሞሃቬ ካውንቲ፥ አሪዞና	Mohave County
እሪያ	Villsvin
ዩማ ካውንቲ፥ አሪዞና	Yuma County (Arizona)
ያቫፓይ ካውንቲ፥ አሪዞና	Yavapai County
ፒናል ካውንቲ፥ አሪዞና	Pinal County
ላ ፓዝ ካውንቲ፥ አሪዞና	La Paz County
አፓቼ ካውንቲ፥ አሪዞና	Apache County
ኮቻይስ ካውንቲ፥ አሪዞና	Cochise County
የሳይንስ ፍልስፍና	Vitenskapsteori
ሽግግር መንግሥት	Provisorisk regjering
በለስ	Fikenslekten
ፍሬገ	Gottlob Frege
ሄሮይን	Heroin
ጄረሚ ቤንታም	Jeremy Bentham
ኪናባሉ	Gunung Kinabalu
ማኒሽቱሹ	Manishtushu
አዮኒክ ቦንድ	Ionebinding
ቪቼግዳ ወንዝ	Vytsjegda
እርግጥ	Teorem
የብርሃን ስብረት	Lysbrytning
ደብረ አራራት	Ararat
ቶኒ ሞሪሰን	Toni Morrison
ክዋቻ	Zambisk kwacha
ሥነ ጥምረት	Kombinatorikk
ሸሚዝ	Skjorte
ሲቪል ኢንጂነሪንግ	Byggeteknikk
ኣንቲቦዲ	Antistoff
ጁኖ (ፊልም)	Juno (film)
ውክፔዲያ:ምርጥ ጽሑፎች/ዕጩዎች	Wikipedia:Kandidatsider
ፍሬንድስ (ተከታታይ ፊልም)	Venner for livet
ፍላግስታፍ፥ አሪዞና	Flagstaff
የ2014 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 2014
የአፍጋኒስታን ሰንደቅ ዓላማ	Afghanistans flagg
ዴቪድ ሳልንጀር	J.D. Salinger
የኦዞን ንጣፍ	Ozonlaget
ቼክ	Sjekk
ሬት	Aloe vera
አጠራቃሚ	Integral (matematikk)
አና አኽማቶቫ	Anna Akhmatova
ቻርልተን ሄስተን	Charlton Heston
ስፐትኒክ	Sputnik 1
ስፖርት ክለብ ኢንተርናሲዮናል	Sport Club Internacional
ፐርል በክ	Pearl Buck
ሳንቶስ የእግር ኳስ ክለብ	Santos Futebol Clube
ቦታፎጎ ዴ ፉትቦል ኤ ሬጋታስ	Botafogo de Futebol e Regatas
የሶፍትዌር አሠራር	Programvareutvikling
የውሃ ኡደት	Vannets kretsløp
ኤቲኤም	Minibank
ሽምብራ	Kikert
ኖኅ	Noah
ቆስጣ	Spinat
የኤስቶንያ ሰንደቅ ዓላማ	Estlands flagg
የሊቱዌኒያ ሰንደቅ ዓላማ	Litauens flagg
የአንዶራ ሰንደቅ ዓላማ	Andorras flagg
የ፳፻፫ ዓ.ም. የሊቢያ ሕዝባዊ አብዮት	Borgerkrigen i Libya
የአውስትራልያ ሰንደቅ ዓላማ	Australias flagg
ኤ.ኤፍ.ሲ. አያክስ	Ajax Amsterdam
የቱርክ ሰንደቅ ዓላማ	Tyrkias flagg
የሃንጋሪ ሰንደቅ ዓላማ	Ungarns flagg
ገብርኤል (መልዐክ)	Gabriel
ቀንድ	Horn (anatomi)
ጢሮስ	Tyr
ሳም ዎርቲንግተን	Sam Worthington
የብራዚል ሰንደቅ ዓላማ	Brasils flagg
ኦይለር ቁጥር	E (matematikk)
የኩሎምብ ህግ	Coulombs lov
ሚኒስትር	Minister
ታላቁ አልፍሬድ	Alfred av England
ፌንጣ	Gresshopper
ፖላንድ ኳስ	Polenball
መለጠፊያ:Cite book	Mal:Kilde bok
ክላውድ ሻነን	Claude Elwood Shannon
ሰርጌይ ብሪን	Sergey Brin
እንቁላል (ምግብ)	Egg (mat)
ቭላንደርኛ	Vestflamsk
ኦርክኒ	Orknøyene
የኢንዶኔዥያ ሰንደቅ ዓላማ	Indonesias flagg
ጤቤስ	Theben (Egypt)
የ1998 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1998
ማንዴልብሮት	Benoît Mandelbrot
የ1994 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1994
ዚፕ	Glidelås
የጋቦን ሰንደቅ ዓላማ	Gabons flagg
አረም	Ugress
ሊምቡርግኛ	Limburgsk
የሱዳን ሰንደቅ ዓላማ	Sudans flagg
ሃሪ ፖተር ክፍል አራት (ፊልም)	Harry Potter og ildbegeret (film)
ሃሪ ፖተር ክፍል አምስት (ፊልም)	Harry Potter og Føniksordenen (film)
ሃሪ ፖተር ክፍል ሁለት (ፊልም)	Harry Potter og mysteriekammeret (film)
ሃሪ ፖተር ክፍል አንድ (ፊልም)	Harry Potter og de vises stein (film)
ሃሪ ፖተር ክፍል ሦስት (ፊልም)	Harry Potter og fangen fra Azkaban (film)
ጦጣ	Menneskeaper
ሞላ	Fjær (teknikk)
የሆንዱራስ ሰንደቅ ዓላማ	Honduras' flagg
የጊኒ-ቢሳው ሰንደቅ ዓላማ	Guinea-Bissaus flagg
የናይጀሪያ ሰንደቅ ዓላማ	Nigerias flagg
የሃይቲ ሰንደቅ ዓላማ	Haitis flagg
የማላዊ ሰንደቅ ዓላማ	Malawis flagg
የኡጋንዳ ሰንደቅ ዓላማ	Ugandas flagg
የኒጀር ሰንደቅ ዓላማ	Nigers flagg
የሊክተንስታይን ሰንደቅ ዓላማ	Liechtensteins flagg
የሰሜን ኮርያ ሰንደቅ ዓላማ	Nord-Koreas flagg
የባህማስ ሰንደቅ ዓላማ	Bahamas' flagg
ሴሚራሚስ	Semiramis
የባርባዶስ ሰንደቅ ዓላማ	Barbados' flagg
የሌሶቶ ሰንደቅ ዓላማ	Lesothos flagg
ጻላጊ	Cherokee
ኬኔት ካውንዳ	Kenneth Kaunda
1 ቴቲ	Hor-Aha
ኮይኔ ግሪክ	Koiné
አርኖ ወንዝ	Arno
1 ኢድሪስ	Idris I av Libya
ጣና ሐይቅ	Tanasjøen
ፎረፎር	Flass
ሎጋን	Mount Logan
ንጥረ እሴት	Absoluttverdi
መሠረተ ልማት	Infrastruktur
ሳማ	Brennesler
ሄራክሌስ	Herakles
አቲካ	Attika
የሜክሲኮ ሰንደቅ ዓላማ	Mexicos flagg
የአውሮፓ ሰንደቅ ዓላማ	Det europeiske flagg
አሞራ	Gribb (fugl)
የፕላቶ ሪፐብሊክ	Staten (dialog)
የሾጣጣ ክፍሎች	Kjeglesnitt
ሰም	Voks
ፖርት ኤልሳቤጥ	Port Elizabeth
ኢማም	Imam
ዋርነር ብሮስ.	Warner Bros.
ስቲቭ እርዊን	Steve Irwin
የኖህ መርከብ	Noahs ark
የኢራን ሰንደቅ ዓላማ	Irans flagg
ሰንሊ፣ ዋዝ	Senlis
የቼክ ሪፐብሊክ ሰንደቅ ዓላማ	Tsjekkias flagg
የባንግላዴሽ ሰንደቅ ዓላማ	Bangladeshs flagg
ቋጥኛዊ ይዘት ያላቸው ፕላኔቶች	Terrestrisk planet
ከበሮ (ድረም)	Trommesett
የፓኪስታን ሰንደቅ ዓላማ	Pakistans flagg
ፖርቶ የእግር ኳስ ክለብ	FC Porto
የእስራኤል ሰንደቅ ዓላማ	Israels flagg
ለስተር ፒርሶን	Lester Bowles Pearson
ኤላም	Elam
የግሪክ ሰንደቅ ዓላማ	Hellas' flagg
ማኪንሌይ ተራራ	Mount McKinley
ሻርትረ	Chartres
የቤኒን ሰንደቅ ዓላማ	Benins flagg
የላትቪያ ሰንደቅ ዓላማ	Latvias flagg
የግብፅ ሰንደቅ ዓላማ	Egypts flagg
የባህሬን ሰንደቅ ዓላማ	Bahrains flagg
ናንጋ ፓርባት	Nanga Parbat
የአርጀንቲና ሰንደቅ ዓላማ	Argentinas flagg
የጊዛ ታላቅ እስፊንክስ	Sfinksen i Giza
አክሮፖሊስ	Akropolis (Athen)
የ1954 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1954
የቻይና ህዝባዊ ሪፐብሊክ ሰንደቅ ዓላማ	Folkerepublikken Kinas flagg
የቬት ናም ሰንደቅ ዓላማ	Vietnams flagg
ድኒስተር ወንዝ	Dnestr
ማውና ኬያ	Mauna Kea
ደቡብ ታራዋ	South Tarawa
ኢማጅን እና ፖኤሲያ	IMMAGINE&POESIA
አለማንኛ	Alemannisk
ባቄላ	Hestebønne
መሰቃ	Ironi
ውሻል	Kile
ወሓካ ዴ ዋሬዝ	Oaxaca by
ኖሪኩም	Noricum
ሥነ ግራፍ	Grafteori
ኤስ.ኤል. ቤንፊካ	SL Benfica
የ1938 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1938
ፖሎክዋኔ	Polokwane
ቁልፍ	Nøkkel
ሰባስቲያን አብሪዉ	Sebastián Abreu
ኪሽ	Kisj
ቡርዥ	Bourges
የ1950 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1950
ኤይን ራንድ	Ayn Rand
የ1990 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1990
የ1958 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1958
ኤሌክትሪክ ዑደት	Elektronisk krets
የቤላሩስ ሰንደቅ ዓላማ	Hviterusslands flagg
ባክትሪያ	Baktria
የ1970 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1970
የክሮኤሽያ ሰንደቅ ዓላማ	Kroatias flagg
የሉክሰምበርግ ሰንደቅ ዓላማ	Luxembourgs flagg
ቅኝ ግዛት	Koloni
ኣብሽ	Bukkehornkløver
የብርሃን መወላገድ	Diffraksjon
የቻይና አመት መቁጠሪያ	Den kinesiske kalender
ናሙር	Namur (by)
የ1966 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1966
የተባበሩት የዓረብ ግዛቶች ሰንደቅ ዓላማ	De forente arabiske emiraters flagg
የቡርኪና ፋሶ ሰንደቅ ዓላማ	Burkina Fasos flagg
የኒውተን የግስበት ቀመር	Newtons gravitasjonslov
የፊሊፒንስ ሰንደቅ ዓላማ	Filippinenes flagg
የቦሊቪያ ሰንደቅ ዓላማ	Bolivias flagg
የኡራጓይ ብሔራዊ እግር ኳስ ቡድን	Uruguays herrelandslag i fotball
የጋምቢያ ሰንደቅ ዓላማ	Gambias flagg
የብርሃን መጠላለፍ	Interferens
ኦጋዴን	Ogaden
ዘካርያስ (የመጥምቁ ዮሐንስ አባት)	Sakarja, far til Johannes
ድርው	Dreux
ጥርስ (ማሽን)	Tannhjul
ጎመን	Kål
ታላቅ ክብ	Storsirkel
ትሪቶን	Triton (gresk mytologi)
ንግሥት ዘውዲቱ	Zewditu I av Etiopia
ፌሮ	Armering
አካድ	Akkad
ደን	Den
ራይት ላይቭሊሁድ ኣዋርድ	Right Livelihood Award
ጃትሮፋ	Jatropha
የጀርመን እግር ኳስ ማህበር	Deutscher Fußball-Bund
ሊኦፖልድ ሴዳር ሴንጎር	Léopold Sédar Senghor
ቱል	Toul
ቺኑዋ አቼቤ	Chinua Achebe
ጉሎ	Ricinus
ሱፍ	Saflor
ባምባ	Adansonia digitata
አልቤር ለብረን	Albert Lebrun
አኖውን (ፊልም)	Ukjent ID
ረኔ ኮቲ	René Coty
ቪንሳን ኦሪዮል	Vincent Auriol
ፓትሪስ ደ ማክ ማሆን	Patrice Mac-Mahon
ቃጫ	Sisal
ቀጥተኛ ጅረት	Likestrøm
ሴቪንግ አካውንት	Høyrentekonto
ጆን ኔፐር	John Napier
ጊልጋመሽ	Gilgamesj (konge)
የሞናኮ ሰንደቅ ዓላማ	Monacos flagg
የሞሮኮ ሰንደቅ ዓላማ	Marokkos flagg
ጥላ	Skygge
ዋጋ	Pris (økonomi)
የኮሎምቢያ ሰንደቅ ዓላማ	Colombias flagg
ጥቅማዊነት	Utilitarisme
ሳልዝብሪ	Salisbury
የጋና ሰንደቅ ዓላማ	Ghanas flagg
የ1962 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1962
መለስ ዜናዊ	Meles Zenawi
ክንፍ	Vinge
ክሬዲት ካርድ	Kredittkort
ጌጣጌጥ	Smykke
ተዳፋት	Skråplan
ሰልፍ	Permutasjon
ጭምብል	Maske
ሃሪ ፖተር ክፍል ሰባት (ፊልም)	Harry Potter og dødstalismanene – del 1
ሃሪ ፖተር ክፍል ስድስት (ፊልም)	Harry Potter og Halvblodsprinsen (film)
የኢትዮጵያ ሰንደቅ ዓላማ	Etiopias flagg
Thaler	Daler
ካርታሔና	Cartagena (Spania)
የኢራቅ ሰንደቅ ዓላማ	Iraks flagg
የቱኒዚያ ሰንደቅ ዓላማ	Tunisias flagg
ሳርማትያ	Sarmatere
ከነዓን (ጥንታዊ አገር)	Kanaan
እዝራ ፓውንድ	Ezra Pound
ሶከር ሲቲ	Soccer City
የበርማ ሰንደቅ ዓላማ	Myanmars flagg
ቪንሶን ማሲፍ	Vinson Massif
የሜክሲኮ ብሔራዊ እግር ኳስ ቡድን	Mexicos herrelandslag i fotball
አቃቢነት	Kapasitans
ሀቪየር ሄርናንዴዝ ባልካዛር	Javier Hernández Balcázar
ኣደስ	Myrt
ቀይስር	Rødbete
እስክርቢቶ	Penn
የኢኳዶር ሰንደቅ ዓላማ	Ecuadors flagg
የኩዌት ሰንደቅ ዓላማ	Kuwaits flagg
የኦማን ሰንደቅ ዓላማ	Omans flagg
የኬንያ ሰንደቅ ዓላማ	Kenyas flagg
ኧሸር	Usher
የብርሃን ነጸብራቅ	Refleksjon (fysikk)
የ1974 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 1974
ያኑስ	Janus (mytologi)
ኤዲንሰን ካቫኒ	Edinson Cavani
ቁርጭምጭሚት	Ankelledd
ኬብሮን	Hebron
የጆሮ ጌጥ	Ørering
ኦሬክ	Uruk
መሰላል	Stige
ኤሚል ሉቤ	Émile Loubet
ክሮማቶግራፊ	Kromatografi
አርካድያ	Arkadia
ሪጋ አስረካቢ	Kontinuerlig funksjon
ፓኖኒያ	Pannonia
የጆርዳን ሰንደቅ ዓላማ	Jordans flagg
ጀርም	Patogen
ቸስተር	Chester
የሁክ ህግ	Hookes lov
ኔልስፕሩዊት	Nelspruit
የደቡብ አፍሪካ ብሔራዊ እግር ኳስ ቡድን	Sør-Afrikas herrelandslag i fotball
የፓራጓይ ሰንደቅ ዓላማ	Paraguays flagg
ሄንሪ ጄምስ	Henry James
ጎልጎታ	Golgata
የኢኳቶሪያል ጊኒ ሰንደቅ ዓላማ	Ekvatorial-Guineas flagg
ቦካ ጁኒየርስ	Boca Juniors
የላይቤሪያ ሰንደቅ ዓላማ	Liberias flagg
የእንግሊዝ-ዛንዚባር ጦርነት	Den anglo-zanzibarske krigen
ዲዮዶሮስ ሲኩሉስ	Diodorus Siculus
አስተዳደር ህግ	Norsk forvaltningsrett
ስታምፎርድ ብሪጅ (የእግር ኳስ ሜዳ)	Stamford Bridge (London)
ኃይሌ ገብረ ሥላሴ	Haile Gebrselassie
የአሜሪካ ታላቅ ማኅተም	USAs riksvåpen
የኒካራጓ ሰንደቅ ዓላማ	Nicaraguas flagg
አዙሪት ጉልበት	Sentripetalkraft
ክኖሦስ	Knossos
ጌባል	Jbeil
የቻይና ሪፐብሊክ ሰንደቅ ዓላማ	Republikken Kinas flagg
ማርጋሬት ሚሸል	Margaret Mitchell
ሐማት	Hama
የሞሪሽስ ሰንደቅ ዓላማ	Mauritius' flagg
የኤል ሳልቫዶር ሰንደቅ ዓላማ	El Salvadors flagg
ኬፕ ታውን ስታዲየም	Cape Town Stadium
ጆሞ ኬኒያታ	Jomo Kenyatta
አቀበት	Gradient
ርቢ ስብስብ	Kartesisk produkt
መዝናኛ	Underholdning
ሬድየስ	Radius
ቦቬ	Beauvais
ነጨሪኸት	Djoser
ጊሌርሞ ፍራንኮ	Guillermo Franco
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ	VM i fotball 2010
ጥግ	Grenseverdi
ጋኔን	Demon
ታህታይ ስብስብ	Delmengde
እልከኝነት	Induktans
ስፋት ብዜት	Kryssprodukt
የቶሪኖ ከፈን	Likkledet i Torino
ሆርሄ ፉሲሌ	Jorge Fucile
የኩላሊት ጠጠር	Nyrestein
የሩሲያ ሥነ-ፅሁፍ	Russisk litteratur
ፖቶማክ ወንዝ	Potomac (elv)
እምነት ጽሁፍ	Hellige bøker
አራስ ወንዝ	Araks
የኢትዮጵያ ኦርቶዶክስ ተዋሕዶ ቤተ ክርስቲያን	Den etiopisk-ortodokse kirke
ሰዶም	Sodoma og Gomorra
የሒሳብ ምልክቶች	Matematiske symboler
ቲፎን	Tyfon (mytologi)
ኤ.ኤስ. ሞናኮ የእግር ኳስ ክለብ	AS Monaco FC
ሱሳ	Susa
ኖርማን ሜይለር	Norman Mailer
አፖሎ 17	Apollo 17
ሐቱሳሽ	Hattusa
ካምብሬ	Cambrai
ታላቬራ ዴ ላ ሬና	Talavera de la Reina
ጥላ ብዜት	Indreprodukt
ሎፍተስ ቨርስፌልድ ስታዲየም	Loftus Versfeld Stadium
አስኳል	Eggeplomme
ድግግሞሽ መከርከም	Frekvensmodulasjon
ፍሪ ስቴት ስታዲየም	Free State Stadium
ኔልሰን ማንዴላ ቤይ ስታዲየም	Nelson Mandela Bay Stadium
ሩስተንበርግ	Rustenburg
አሮን ሞኮኤና	Aaron Mokoena
1 ሳርጎን	Sargon I
ንጉስ ፋህድ	Fahd bin Abdul Aziz
ከርከሮ	Vanlig vortesvin
ቁመት መከርከም	Amplitudemodulasjon
ኦጋም ጽሕፈት	Ogham-skrift
የመረጃ ኅብረተሠብ	Informasjonssamfunn
ሜጋራ	Megara
ሮኒ ጄምስ ዲዮ	Ronnie James Dio
የሒሳብ ታሪክ	Matematikkens historie
የናውሩ ሰንደቅ ዓላማ	Naurus flagg
ቀመር ዥብ	Jordulv
ውህድ ስብስብ	Union (mengdelære)
የጋራ ስብስብ	Snitt (mengdelære)
ራፋኤል ማርኬዝ	Rafael Márquez
ዳሼል ሃሜት	Dashiell Hammett
ጪ	Qi (konge)
ሮዘንቦርግ ቢ.ኬ.	Rosenborg Ballklub
ፒተር ሞካባ ስታዲየም	Peter Mokaba Stadium
ምቦምቤላ ስታዲየም	Mbombela Stadium
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ቢ	VM i fotball 2010 – Gruppe B
የኪርኮፍ ጅረት ህግ	Kirchhoffs lover
ሐረግ (ስዋሰው)	Frase (grammatikk)
ዘንግ	Aksling
የመንግሥት ሃይማኖት	Statskirke
የደበኔ ሳጥን መርህ	Skuffeprinsippet
ክሩዜሮ ስፖርት ክለብ	Cruzeiro Esporte Clube
ኒፑር	Nippur
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ዲ	VM i fotball 2010 – Gruppe D
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ሲ	VM i fotball 2010 – Gruppe C
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ጂ	VM i fotball 2010 – Gruppe G
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤፍ	VM i fotball 2010 – Gruppe F
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኢ	VM i fotball 2010 – Gruppe E
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤ	VM i fotball 2010 – Gruppe A
የፐላው ሰንደቅ ዓላማ	Palaus flagg
ሊዜ	Lisieux
ሚስት	Hustru
ሥዮንግ-ኑ	Xiongnu
ቀይ ተኩላ	Etiopisk ulv
የ2010 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ምድብ ኤች	VM i fotball 2010 – Gruppe H
ሚጢሊኒ	Mytilene
ማዕከላዊ ዋጋ እርግጥ	Middelverdisetningen
ዘመነ መሳፍንት	Zemene Mesafint
ሮያል ባፎኬንግ ስታዲየም	Royal Bafokeng Stadium
ኮሮር	Koror
ኬራቲን	Keratin
ሜኒስ	Menes
ናርመር	Narmer
አርጎስ	Argos
ሐረር	Harar
ስታንዳርድ ሊዬዥ	Standard Liège
ሰንት፣ ፈረንሳይ	Saintes (Charente-Maritime)
ሰቨርስኪ ዶኔትስ ወንዝ	Donets
ልውውጠ ሰብል	Vekselbruk
የሻንሺ ምድር መንቀጥቀጥ	Jordskjelvet i Shaanxi 1556
