ਅਫ਼ਰੀਕਾ	Afrika
ਬਰੇਮਨ	Bremen (by)
ਕਿਰਿਆ	Verb
168	168
੧੧੨	112
ਵੂਡੀ ਐਲਨ	Woody Allen
ਸੱਤਾ (ਸਮਾਜਿਕ ਅਤੇ ਰਾਜਨੀਤਕ)	Makt
ਬੂਕਮਾਲ	Bokmål
ਟਾਈਟੈਨਿਕ	RMS «Titanic»
ਇਨਸੈਪਸ਼ਨ	Inception
166	166
ਪਾਊਂਡ ਸਟਰਲਿੰਗ	Britisk pund
ਐਂਗੁਈਲਾ	Anguilla
ਗਰਨਜ਼ੇ	Guernsey
ਘੰਟਾ	Time (tidsenhet)
ਕੰਗਰੋੜਧਾਰੀ	Virveldyr
ਚੱਕੀ ਰੋਹਾ	Hærfugl
ਸੈਲਸੀਅਸ	Grad Celsius
ਜੂਲ	Joule
ਪ੍ਰਿਸ਼ਤੀਨਾ	Priština
ਕੌਮਾਂਤਰੀ ਪੁਲਾੜ ਅੱਡਾ	Den internasjonale romstasjonen
ਆਈ ਐੱਸ ਓ 3166-1	ISO 3166-1
ਆਈਸੋਟੋਪ	Isotop
ਕੁਰਾਸਾਓ	Curaçao
ਤਤਾਰ ਭਾਸ਼ਾ	Tatarisk
ਭਾਰ	Tyngde
ਭਾਸ਼ਾ ਪਰਵਾਰ	Språkfamilie
ਵਾਸ਼ਿੰਗਟਨ	Washington (andre betydninger)
ਬਰਤਾਨਵੀ ਵਰਜਿਨ ਟਾਪੂ	De britiske jomfruøyene
ਫੁੱਲਦਾਰ ਬੂਟਾ	Dekkfrøede planter
ਆਰਕਟਿਕ	Arktis
ਅੰਤੌਨੀ ਗਾਊਦੀ	Antoni Gaudí
ਸਵਿੱਸ ਫ਼ਰਾਂਕ	Sveitsisk franc
ਨਵਾਸ ਟਾਪੂ	Navassaøya
ਸਾਰਸ (ਪੰਛੀ)	Traner
ਡਰਾਮਾ	Drama
ਅਟਲਾਂਟਿਸ	Atlantis
ਬੋਨੇਅਰ	Bonaire
ਡੈੱਨਮਾਰਕੀ ਕਰੋਨਾ	Dansk krone
ਹੇਠਲੀ ਜਰਮਨ ਭਾਸ਼ਾ	Nedertysk
ਕੇਸਰ	Safran
ਸਾਬਾ	Saba (øy)
ਊਮਿਓ	Umeå
੪੦੦	400
ਲਿਥੁਆਨੀਆਈ ਲਿਤਾਸ	Litauisk litas
300	300
ਦਰੱਖਤੀ ਚਿੜੀ	Pilfink
ਹਰਮਨ ਹੈੱਸ	Hermann Hesse
ਕੁਸ਼ਾਨ ਸਲਤਨਤ	Kushriket
ਨਿਲੰਬਨ	Suspensjon (kjemi)
ਸਿੰਟ ਯੂਸਟੇਸ਼ਸ	Sint Eustatius
ਸਿੰਟ ਮਾਰਟਨ	Sint Maarten
ਕ੍ਰੋਏਸ਼ੀਆਈ ਕੂਨਾ	Kroatisk kuna
ਪੂਰਬੀ ਕੈਰੀਬੀਆਈ ਡਾਲਰ	Østkaribisk dollar
ਸਲਵੀਨ ਦਰਿਆ	Salween
ਬੁੱਢਾ ਅਤੇ ਸਮੁੰਦਰ	Den gamle mannen og havet
ਪੁਲਾੜ ਟਟੋਲ	Romsonde
ਉਪਗ੍ਰਹਿ	Kunstig satellitt
ਫ਼ਲਸਤੀਨ ਮੁਕਤੀ ਸੰਗਠਨ	Palestinas frigjøringsorganisasjon
ਸੋਏ	Dill
ਭੰਗ ਪੌਦਾ	Hamp
ਹੀਰੋਡਾਟਸ	Herodot
ਉਥੈਲੋ	Othello
ਸਾਨ ਆਂਦਰੇਸ, ਪ੍ਰੋਵੀਦੈਂਸੀਆ ਅਤੇ ਸਾਂਤਾ ਕਾਤਾਲੀਨਾ ਟਾਪੂ-ਸਮੂਹ	San Andrés y Providencia
ਟੇਲਰ ਸਵਿਫ਼ਟ	Taylor Swift
ਲਕਸ਼ਦੀਪ	Lakkadivene
ਕੁੱਕ ਟਾਪੂ	Cookøyene
ਜਪਾਨ ਸਮੁੰਦਰ	Japanhavet
ਨਾੜੀਦਾਰ ਬੂਟਾ	Karplanter
ਪੂਰਬੀ ਏਸ਼ੀਆ	Øst-Asia
ਉੱਤਰ-ਪੂਰਬੀ ਏਸ਼ੀਆ	Nordøst-Asia
ਕੇਂਦਰੀ ਏਸ਼ੀਆ	Sentral-Asia
ਪੱਛਮੀ ਏਸ਼ੀਆ	Vest-Asia
ਇਵਾਨ ਦੇਨੀਸੋਵਿਚ ਦੇ ਜੀਵਨ ਵਿੱਚ ਇੱਕ ਦਿਨ	En dag i Ivan Denisovitsj' liv
ਉੱਤਰੀ ਏਸ਼ੀਆ	Nord-Asia
ਡੇਨਟਿਸਟ	Tannlege
ਐਂਗਲੋ-ਅਮਰੀਕਾ	Anglo-Amerika
ਉੱਤਰੀ ਅਫ਼ਰੀਕਾ	Nord-Afrika
ਪੂਰਬੀ ਅਫ਼ਰੀਕਾ	Øst-Afrika
ਕੇਂਦਰੀ ਅਫ਼ਰੀਕਾ	Sentral-Afrika
ਦੱਖਣੀ ਯੂਰਪ	Syd-Europa
ਪੂਰਬੀ ਯੂਰਪ	Øst-Europa
ਉੱਤਰੀ ਯੂਰਪ	Nord-Europa
ਪੱਛਮੀ ਯੂਰਪ	Vest-Europa
ਕੇਂਦਰੀ ਯੂਰਪ	Sentral-Europa
ਐਫ਼ਰੋ-ਯੂਰੇਸ਼ੀਆ	Afrika-Eurasia
ਕੈਰੀਬੀਆਈ ਨੀਦਰਲੈਂਡ	Karibisk Nederland
ਕੇਂਦਰੀ ਅਮਰੀਕਾ	Mellom-Amerika
ਮਾਂਕਸ ਪਾਊਂਡ	Man-pund
ਮਿਖਾਇਲ ਬਾਕੂਨਿਨ	Mikhail Bakunin
ਸ਼ਾਕਾ ਜ਼ੁਲੂ	Shaka
ਕ੍ਰਿਸਟਾਡੈਲਫੀਅਨ	Kristadelfianere
ਗਾਇਕੀ	Vokalist
ਦਾਲਚੀਨੀ	Kanel
ਅਬਦੁਸ ਸਲਾਮ	Abdus Salam
ਮਗ਼ਰਿਬ	Maghreb
ਅਮਹਾਰੀ ਭਾਸ਼ਾ	Amharisk
ਡਿਗਰੀ (ਕੋਣ)	Grad (vinkel)
ਮਾਇਆ ਸੱਭਿਅਤਾ	Mayakulturen
ਇੰਕਾ ਸਾਮਰਾਜ	Inkariket
ਡਰੇਕੋ (ਵਿਧਾਇਕ)	Drakon
ਧੰਦਾ	Profesjon
ਕੱਪੜਾ	Tekstil
ਫ਼ੀਲਡਜ਼ ਤਗਮਾ	Fieldsmedaljen
ਇਸਲਾਮੀ ਕਲੰਡਰ	Islamsk kalender
ਕ੍ਰਿਸਟੋਫਰ ਮਾਰਲੋਵ	Christopher Marlowe
ਸਮੂਹਿਕ ਅਵਚੇਤਨ	Det kollektivt underbevisste
ਮਾਰਟੀ ਆਹਤੀਸਾਰੀ	Martti Ahtisaari
ਆਸਾਮੀ ਭਾਸ਼ਾ	Assamesisk
ਨਰਗਸ (ਬੂਟਾ)	Narsiss
ਕਾਅਬਾ	Kaba
ਫਾਉਸਟ (ਗੇਟੇ)	Faust (Goethe)
ਕੁਦਰਤੀ ਕਾਨੂੰਨ	Naturrett
ਸੰਘਣਾਪਣ	Tetthet
ਅਵਾਰ ਭਾਸ਼ਾ	Avarisk
ਸ਼ੈਵਰੋਲੇ	Chevrolet
ਅਵੇਸਤਨ ਭਾਸ਼ਾ	Avestisk
ਵੈੱਬਕੈਮ	Nettkamera
ਅਵਧੀ	Awadhi
ਮਿਸਰੀ ਅਰਬੀ	Egyptisk arabisk
੨੦੫	205
੧੫੯	159
੧੦੭	107
੧੬੨	162
੧੦੩	103
੧੧੯	119
ਚੇਂਗਦੂ	Chengdu
੧੧੮	118
ਏਬੀ ਭਾਸ਼ਾ	Ewe
੧੫੨	152
240	240
੨੧੮	218
496	496
238	238
੧੯੭	197
੪੫੧	451
489	489
੪੦੮	408
464	464
੪੧੦	410
ਸਧਾਰਨ ਕਾਨੂੰਨ	Common law
੪੫੩	453
੧੬੧	161
169	169
੪੮੧	481
੧੫੧	151
੧੫੫	155
੧੨੮	128
੧੨੯	129
੪੬੩	463
੧੯੩	193
251	251
੩੩੭	337
260	260
491	491
੨੨੧	221
230	230
੪੮੦	480
੨੦੯	209
੨੦੨	202
੧੯੨	192
ਚੰਙਚੋ	Zhengzhou
੧੭੩	173
੧੬੩	163
੧੫੪	154
੨੦੧	201
੪੫੬	456
190	190
੧੦੯	109
270	270
452	452
465	465
੪੦੪	404
ਰਾਸ਼ਟਰਪਤੀ	President
੪੦੧	401
੨੬੪	264
ਮਿਖਾਇਲ ਗੋਰਬਾਚੇਵ	Mikhail Gorbatsjov
੪੧੫	415
483	483
469	469
462	462
੪੫੯	459
੪੬੬	466
੪੦੨	402
੩੫੦	350
ਮਦਰ ਟਰੇਸਾ	Moder Teresa
੨੧੧	211
232	232
204	204
੧੮੮	188
੧੧੦	110
111	111
੧੩੭	137
138	138
੧੨੨	122
140	140
੧੬੭	167
੪੩੨	432
੨੩੧	231
੨੩੭	237
੨੩੯	239
੧੩੦	130
੨੨੬	226
੨੦੭	207
475	475
੪੫੪	454
੪੯੫	495
206	206
੪੬੮	468
461	461
੪੬੦	460
194	194
210	210
225	225
੩੧੧	311
੨੨੦	220
ਔਸਕਰ ਵਾਈਲਡ	Oscar Wilde
੩੧੩	313
੧੮੦	180
੪੯੭	497
੪੨੮	428
੪੨੨	422
457	457
੪੭੮	478
੨੫੩	253
੪੬੭	467
੪੫੮	458
158	158
੧੫੭	157
੧੬੪	164
124	124
113	113
121	121
106	106
੪੯੪	494
320	320
੨੪੨	242
ਡੇਂਗੂ ਬੁਖਾਰ	Dengue
ਯੋ (ਸਿਰਿਲਿਕ)	Ё
੨੯੧	291
ਫ਼ਰਾਂਸੀਸੀ ਪਾਲੀਨੇਸ਼ੀਆ	Fransk Polynesia
੪੭੪	474
ਫ਼ਲਾਇੰਗ ਫ਼ਿਸ਼ ਕੋਵ	Flying Fish Cove
੪੮੪	484
੪੯੩	493
੪੭੯	479
੨੮੭	287
407	407
੪੮੫	485
ਹਾਂਗਕਾਂਗ ਡਾਲਰ	Hongkongdollar
ਯਾਰਨ ਜ਼ਿਲ੍ਹਾ	Yaren
ਨਾਰਫ਼ੋਕ ਟਾਪੂ	Norfolkøya
ਕ੍ਰਿਸਮਸ ਟਾਪੂ	Christmasøya
੪੪੬	446
651	651
652	652
੪੩੫	435
੪੩੭	437
੪੩੩	433
426	426
425	425
੪੨੯	429
੪੨੩	423
੨੩੫	235
233	233
੨੨੩	223
224	224
216	216
੨੧੯	219
254	254
੨੭੨	272
੨੦੮	208
੧੭੫	175
170	170
171	171
੧੭੨	172
੧੩੯	139
114	114
੧੩੪	134
੧੩੫	135
179	179
੧੪੨	142
੧੮੧	181
146	146
੧੪੫	145
੧੮੩	183
੧੮੨	182
੧੮੪	184
੩੨੪	324
ਤੋਤਾ	Papegøyefugler
੩੨੯	329
੧੩੩	133
੪੧੩	413
258	258
259	259
196	196
੨੩੬	236
੩੩੨	332
੪੮੭	487
473	473
੧੭੬	176
੧੪੩	143
ਜਫ਼ਰ ਪਨਾਹੀ	Jafar Panahi
215	215
੧੪੮	148
ਮਾਦੇਜਸਕਿ ਸਟੇਡੀਅਮ	Madejski Stadium
247	247
424	424
ਲੌਫ਼ਟਸ ਰੋਡ ਸਟੇਡੀਅਮ	Loftus Road
ਹਾਥੌਰਨਜ਼	The Hawthorns
492	492
੨੫੬	256
ਲੋਕ ਪ੍ਰਬੰਧ	Offentlig administrasjon
੪੪੧	441
੧੩੧	131
੧੯੧	191
450	450
੪੮੮	488
282	282
੪੭੨	472
੪੭੧	471
੪੯੦	490
੩੧੬	316
ਰਾਜਹੀਣਤਾ	Anarki
295	295
ਅਰਬੀ ਪਰਾਇਦੀਪ	Den arabiske halvøy
303	303
250	250
ਸਟੇਡੀਅਮ ਆਫ਼ ਲਾਈਟ	Stadium of Light
੪੧੮	418
੩੩੩	333
294	294
ਦੋਸਤ ਮੁਹੰਮਦ ਖਾਨ	Dost Mohammed Khan
217	217
੨੭੭	277
੩੧੨	312
੨੮੪	284
੨੮੩	283
੨੪੧	241
ਮੇਖ	Væren (stjernetegn)
੨੪੩	243
ਨਕਸ਼ਬੰਦੀ ਸਿਲਸਿਲਾ	Naqshbandi
262	262
੪੯੮	498
336	336
੩੩੪	334
੨੬੬	266
ਮੁੱਕੇਬਾਜ਼ੀ	Boksing
੨੬੧	261
470	470
੩੪੯	349
੨੭੧	271
੨੭੫	275
292	292
੨੯੬	296
੩੪੫	345
431	431
304	304
229	229
੨੬੫	265
੨੬੩	263
੪੨੦	420
੨੮੦	280
੩੦੨	302
੩੦੯	309
੩੫੩	353
੩੩੫	335
367	367
344	344
੨੪੫	245
੨੯੦	290
449	449
੩੦੮	308
255	255
੪੩੯	439
੩੧੯	319
੩੧੮	318
੨੯੯	299
੪੧੯	419
416	416
੩੩੮	338
੩੧੦	310
315	315
੩੫੯	359
੩੬੦	360
੨੭੩	273
੨੮੬	286
ਸ਼ਾਲਕਾ ੦੪ ਫੁੱਟਬਾਲ ਕਲੱਬ	FC Schalke 04
੨੮੮	288
278	278
੪੫੫	455
ਜੈਨੀਫ਼ਰ ਐਨਿਸਟਨ	Jennifer Aniston
੪੮੨	482
੪੮੬	486
567	567
੩੨੮	328
੩੨੫	325
317	317
੨੪੯	249
੩੪੮	348
੪੪੨	442
੪੪੩	443
267	267
੨੪੪	244
੨੪੮	248
343	343
417)	417
੨੬੮	268
੨੬੯	269
੪੯੯	499
ਡੋਗਰੀ ਭਾਸ਼ਾ	Dogri
ਮਲਾਲਾ ਯੂਸਫ਼ਜ਼ਈ	Malala Yousafzai
੪੦੯	409
405	405
406	406
੪੦੩	403
੪੧੪	414
411	411
412	412
ਜੈਬਰਾ	Sebra
੨੭੬	276
ਮਸਜਿਦ	Moské
੩੧੪	314
323	323
੩੬੬	366
੩੬੨	362
214	214
੨੧੩	213
212	212
ਮੁਹੰਮਦ ਬਿਨ ਕਾਸਿਮ	Muhammad bin Qasim
੨੨੮	228
227	227
149	149
174	174
ਬਲੋਚੀ ਭਾਸ਼ਾ	Balutsji (språk)
ਬੇਂਬਾ ਭਾਸ਼ਾ	Bemba
੧੮੯	189
੧੯੯	199
੧੪੧	141
੧੩੨	132
125	125
123	123
੧੪੭	147
144	144
੧੯੮	198
178	178
੧੭੭	177
ਭਰੂਣ	Embryo
ਸਟਰਿੰਗ ਥਿਊਰੀ	Strengteori
੧੮੭	187
੧੯੫	195
੧੮੬	186
ਬੋਡੋ ਭਾਸ਼ਾ	Bodo
ਨਾਦੀਆ ਕੋਮਾਨੇਚੀ	Nadia Comăneci
੩੪੭	347
ਤਸਮਾਨ ਸਮੁੰਦਰ	Tasmanhavet
ਭੋਜਪੁਰੀ ਬੋਲੀ	Bhojpuri
ਫੋਨ ਭਾਸ਼ਾ	Fon (språk)
ਮੁਗਲ ਸਲਤਨਤ	Mogulriket
੪੩੬	436
੪੩੪	434
੨੯੩	293
੪੨੭	427
185	185
੩੨੧	321
ਹੋੱਕਾ ਭਾਸ਼ਾ	Hakka (språk)
ਜਲੰਧਰ	Jalandhar
੩੨੭	327
ਉਪਭਾਸ਼ਾ	Dialekt
੪੩੦	430
ਲਿਓਨ ਟਰਾਟਸਕੀ	Lev Trotskij
447	447
ਹਰਿਆਣਵੀ	Harianvi
੪੪੪	444
ਕੌਮਾਂਤਰੀ ਸ਼ੁੱਧ ਅਤੇ ਵਿਹਾਰਕ ਰਸਾਇਣ ਵਿਗਿਆਨ ਸੰਘ	IUPAC
ਆਦਰਸ਼ਵਾਦ	Idealisme
ਇਲਾਚੀ	Kardemomme
ਅਜਾਇਬਘਰ	Museum
੨੭੪	274
ਹਿੰਦ-ਇਰਾਨੀ ਭਾਸ਼ਾ ਪਰਵਾਰ	Indoiranske språk
ਈਰਾਨੀ ਭਾਸ਼ਾਵਾਂ	Iranske språk
੨੮੧	281
੩੦੬	306
438	438
ਜਾਵਾਨੀ ਬੋਲੀ	Javanesisk
ਕਸ਼ਮੀਰੀ ਭਾਸ਼ਾ	Kasjmiri
੨੯੭	297
੪੨੧	421
੨੯੮	298
੩੫੧	351
ਹਿੰਦ-ਆਰੀਆ ਭਾਸ਼ਾਵਾਂ	Indoariske språk
ਇਗਬੋ ਭਾਸ਼ਾ	Igbo
੩੫੨	352
ਕਿਕਿਊ ਭਾਸ਼ਾ	Kikuyu (språk)
੩੫੫	355
ਕੇਸ਼ਾ	Kesha
ਕਾਰਾ ਸਮੁੰਦਰ	Karahavet
448	448
੪੪੫	445
੩੦੫	305
੨੩੪	234
ਕੰਨੜ ਭਾਸ਼ਾ	Kannada
੩੮੧	381
ਰੇਡੀਅਨ	Radian
੩੮੫	385
307	307
346	346
੨੫੭	257
ਆਸਮਾਨੀ ਬਿਜਲੀ	Lyn
੨੮੫	285
ਹੈਨੋਫ਼ਾ ੯੬	Hannover 96
੨੮੯	289
ਬਰਟਰੈਂਡ ਰਸਲ	Bertrand Russell
ਅਰਬ ਬਹਾਰ	Den arabiske våren
ਤੂ ਫ਼ੂ	Du Fu
ਨਿਊ ਕੈਲੇਡੋਨੀਆ	Ny-Caledonia
੨੫੨	252
ਉੜੀਆ ਭਾਸ਼ਾ	Oriya
ਏਡਮੰਡ ਹਿਲਾਰੀ	Edmund Hillary
ਨੇਪਾਲੀ ਭਾਸ਼ਾ	Nepali
ਵੱਸੋਂ	Befolkning
246	246
ਓਰੋਮ ਭਾਸ਼ਾ	Oromo
ਥਿਓਡੋਰ ਰੂਜ਼ਵੈਲਟ	Theodore Roosevelt
ਟੂਰ ਡ ਫ਼ਰਾਂਸ	Tour de France
ਮੁੰਡਾ ਭਾਸ਼ਾਵਾਂ	Munda-språk
357	357
ਸਰਾਇਕੀ	Saraiki
ਉਲੁਰੂ	Uluru
ਚੈਕੋਸਲਵਾਕੀਆ	Tsjekkoslovakia
ਨੀਸ	Nice
ਸੰਥਾਲੀ ਭਾਸ਼ਾ	Santali
ਯੂਲ ਵਰਨ	Jules Verne
ਨੇਪਾਲ ਭਾਸ਼ਾ	Nepal bhasa
ਬਾਲਪਰਾਈਸੋ	Valparaíso
ਸਿੰਧੀ ਭਾਸ਼ਾ	Sindhi (språk)
ਅਦਾਕਾਰ	Skuespiller
ਨਿਊਏ	Niue
ਝਰਨਾ	Foss
ਸਾਮੀ ਭਾਸ਼ਾਵਾਂ	Semittiske språk
੩੨੬	326
੩੪੧	341
322	322
ਜਸਟਿਨ ਬੀਬਰ	Justin Bieber
ਹੋਸਨੀ ਮੁਬਾਰਕ	Hosni Mubarak
ਯੂਰਾਲੀ ਭਾਸ਼ਾ-ਪਰਿਵਾਰ	Uralske språk
੩੮੬	386
ਟਿਗਰੀਨਿਆ ਬੋਲੀ	Tigrinja (språk)
ਫ਼ੁਨਾਫ਼ੁਤੀ	Funafuti
374	374
੩੮੦	380
ਮੱਖਣ	Smør
ਪਾਬਲੋ ਨੇਰੂਦਾ	Pablo Neruda
ਹੈਨਰੀ ਫ਼ੀਲਡਿੰਗ	Henry Fielding
ਜ਼ਿਊਸ	Zevs
ਯਾਸਿਰ ਅਰਾਫ਼ਾਤ	Yasir Arafat
ਆਕਸਫ਼ੋਰਡ	Oxford
ਨਿਆਗਰਾ ਝਰਨਾ	Niagarafallene
ਸੈਨਤ ਭਾਸ਼ਾ	Tegnspråk
136	136
ਕੋਂਕਣੀ ਭਾਸ਼ਾ	Konkani
ਤੁਲੂ ਭਾਸ਼ਾ	Tulu
ਲੀਨਸ ਤੂਰਵਲਦਸ	Linus Torvalds
ਅਕੇਵਾਂ	Kjedsomhet
ਪੋਰਤ-ਓ-ਪ੍ਰੈਂਸ	Port-au-Prince
ਰੂਸੀ ਸਲਤਨਤ	Det russiske keiserdømmet
ਤਿੱਬਤੀ ਭਾਸ਼ਾ	Tibetansk
ਵੁੱਡਰੋਅ ਵਿਲਸਨ	Woodrow Wilson
ਡਾਕਟਰ ਹੂ	Doctor Who
ਤਸਮਾਨੀਆ	Tasmania
ਸਾਜ਼	Musikkinstrument
ਸਾਬਣ	Såpe
ਬੇਨਜ਼ੀਰ ਭੁੱਟੋ	Benazir Bhutto
ਸ਼ਕੀਰਾ	Shakira
ਆਕਸਫ਼ੋਰਡ ਯੂਨੀਵਰਸਿਟੀ	University of Oxford
ਸੜਕ	Vei
ਅਲੈਗਜ਼ੈਂਡਰ ਸੋਲਜ਼ੇਨਿਤਸਿਨ	Aleksandr Solzjenitsyn
ਹੈਲੀਕਾਪਟਰ	Helikopter
ਮੋਟਰਸਾਈਕਲ	Motorsykkel
੩੮੨	382
੩੪੨	342
੩੭੩	373
ਲਾ ਲਾਗੂਨਾ ਵੱਡਾ ਗਿਰਜਾਘਰ	Domkirken i San Cristóbal de La Laguna
372	372
ਈਜੀਅਨ ਸਮੁੰਦਰ	Egeerhavet
ਫ਼ਰਾਤ	Eufrat
ਕਿਓਤੋ	Kyoto
ਸੇਂਟ ਪੀਏਰ ਅਤੇ ਮੀਕਲੋਂ	Saint-Pierre og Miquelon
ਗੁਸਤਾਵ ਕੋਰਬੇ	Gustave Courbet
ਸਿਨਾਗੌਗ	Synagoge
ਜੋਹਾਨਿਸਬਰਗ	Johannesburg
ਜੇ. ਕੇ. ਰਾਓਲਿੰਗ	J.K. Rowling
ਹੀਰੋਸ਼ੀਮਾ	Hiroshima
ਅਲਬੇਰ ਕਾਮੂ	Albert Camus
ਫ਼ਾਰਸੀ ਖਾੜੀ	Persiabukten
ਗੁਲਾਬ	Roseslekta
ਕਿੰਗਸਟਨ, ਜਮੈਕਾ	Kingston (Jamaica)
ਚਿੱਤਰਾ	Leopard
ਗੈਂਡਾ	Neshorn
ਜਿਨਸ (ਜੀਵ-ਵਿਗਿਆਨ)	Slekt (biologi)
ਰੂਡਿਆਰਡ ਕਿਪਲਿੰਗ	Rudyard Kipling
ਸੋਮਾਲੀਲੈਂਡ	Somaliland
ਟਾਪੂਨੁਮਾ	Halvøy
ਐਕਸ ਕਿਰਨ	Røntgenstråling
ਫ਼ਰੀਡਰਿਸ਼ ਐਂਗਲਸ	Friedrich Engels
ਸ਼ਿਨਚਿਆਂਙ	Xinjiang
ਅਲਬੂਕਰਕੀ, ਨਿਊ ਮੈਕਸੀਕੋ	Albuquerque
ਨਵਾਂ ਸਾਲ	Nyttår
ਸਾਂਤੋ ਦੋਮਿੰਗੋ	Santo Domingo
ਪਪੀਤਾ	Papaya
੩੭੫	375
ਤਿੰਨ-ਪਸਾਰੀ ਖ਼ਲਾਅ	Tredimensjonal
ਬ੍ਰਿਜ਼ਬਨ	Brisbane
ਏਰਿਕ ਹਾਬਸਬਾਮ	Eric Hobsbawm
ਕਲੌਡੀਅਸ ਟੋਲੇਮੀ	Klaudios Ptolemaios
ਵਿਟਾਮਿਨ	Vitamin
ਬੈਂਜਾਮਿਨ ਫ਼ਰੈਂਕਲਿਨ	Benjamin Franklin
ਡੀ.ਐਚ. ਲਾਰੰਸ	D.H. Lawrence
ਆਈਜ਼ੈਕ ਐਸੀਮੋਵ	Isaac Asimov
ਤੌਰਾ	Tora
ਅਜ਼ੋਵ ਸਮੁੰਦਰ	Azovhavet
ਏਗਥਾ ਕਰਿਸਟੀ	Agatha Christie
ਦੱਖਣੀ ਜਾਰਜੀਆ ਅਤੇ ਦੱਖਣੀ ਸੈਂਡਵਿਚ ਟਾਪੂ	Sør-Georgia og Sør-Sandwichøyene
ਕੌਮੀ ਰਾਜਧਾਨੀਆਂ ਦੀ ਸੂਚੀ	Liste over hovedsteder etter land
ਕਹਾਵਤਾਂ	Ordspråk
ਵਿਲਹੈਲਮ ਰੋਂਟਗਨ	Wilhelm Conrad Röntgen
ਓਡੇਸੀ	Odysseen
ਕੁਵੈਤ ਸ਼ਹਿਰ	Kuwait (by)
ਸ਼ੈਤਾਨ	Satan
ਕੂਗਰ	Puma
ਤੱਤ-ਮੀਮਾਂਸਾ	Metafysikk
੩੮੭	387
ਨਿਕੀਤਾ ਖਰੁਸ਼ਚੇਵ	Nikita Khrusjtsjov
ਅਰਬ ਲੋਕ	Arabere
ਸੂਮਰ	Sumer
ਕੋਲੰਬੋ	Colombo
ਧੁਨੀ ਵਿਗਿਆਨ	Fonetikk
ਮਦੀਨਾ	Medina
ਪੁਰਾਤਨ ਯੂਨਾਨੀ	Gammelgresk
ਐਫਰੋਡਾਇਟੀ	Afrodite
ਵਾਈਟ ਹਾਊਸ	Det hvite hus
ਵਾਲਿਸ ਅਤੇ ਫ਼ੁਤੂਨਾ	Wallis- og Futunaøyene
ਤਾਤਾਰ	Tatarer
ਦਜਲਾ ਦਰਿਆ	Tigris
ਯੂਰਾਲ ਪਰਬਤ	Uralfjellene
ਸਰ ਆਰਥਰ ਕਾਨਨ ਡੌਇਲ	Arthur Conan Doyle
ਨੋਬਲ ਸ਼ਾਂਤੀ ਇਨਾਮ	Nobels fredspris
ਗਲੇਸ਼ੀਅਰ	Isbre
ਪਿਟਕੇਰਨ ਟਾਪੂ	Pitcairnøyene
ਸਾਊਥ ਆਸਟਰੇਲੀਆ	Sør-Australia
ਪਦਾਰਥ	Materie
ਓਸਾਕਾ	Osaka
ਕੈਂਬਰਿਜ ਯੂਨੀਵਰਸਿਟੀ	University of Cambridge
ਸਪਿਨੋਜ਼ਾ	Baruch de Spinoza
ਖੰਘ	Hoste
ਰਾਇਟ ਭਰਾ	Brødrene Wright
ਪਲਾਤਾ ਦਰਿਆ	Río de la Plata
ਦਮਾ	Astma
ਕਿਰਗਿਜ਼ਸਤਾਨੀ ਸੋਮ	Kirgisisk som
ਅਰਾਲ ਸਮੁੰਦਰ	Aralsjøen
ਲਾਂਬੋਰਗੀਨੀ	Lamborghini
ਉਮਰ ਖ਼ਯਾਮ	Omar Khayyām
ਬਾਂਸ	Bambus
ਇੰਟਰ ਲਿੰਗੂਆ	Interlingua
ਇਲੋਕਾਨੋ ਭਾਸ਼ਾ	Ilokano
ਪਾਲੀਨੇਸ਼ੀਆ	Polynesia
ਸੁਹਜ ਸ਼ਾਸਤਰ	Estetikk
ਇਜ਼ਮਿਰ	Izmir
ਕੋਕੋਸ (ਕੀਲਿੰਗ) ਟਾਪੂ	Kokosøyene
ਹੋ ਚੀ ਮਿਨ੍ਹ	Hồ Chí Minh
ਕਵੀਨਜ਼ਲੈਂਡ	Queensland
ਦ ਟ੍ਰਾਇਲ	Prosessen
ਮੈਥਿਲੀ ਭਾਸ਼ਾ	Maithili
ਜਿਬਰਾਲਟਰ ਪਣਜੋੜ	Gibraltarstredet
ਬ੍ਰਿੱਜਟਾਊਨ	Bridgetown
ਲਿਖਾਰੀ	Skribent
ਲੋਕਧਾਰਾ	Folkeminne
ਮਾਰਕ ਜ਼ਕਰਬਰਗ	Mark Zuckerberg
ਮਲਿਆਲਮ ਭਾਸ਼ਾ	Malayalam
ਸਵਰ	Vokal
ਲੰਬਾਈ	Lengde
ਆਪੀਆ	Apia
ਸੇਂਟ ਜਾਨ	Saint John's
ਜੀਵਨੀ	Biografi
ਰੋਜ਼ੋ	Roseau
ਰੇਸ਼ਮ ਮਾਰਗ	Silkeveien
ਥੇਲਜ਼	Thales
ਕੈਲਗਰੀ	Calgary
ਜੇਨ ਆਸਟਨ	Jane Austen
ਜੋਰਦਾਨੋ ਬਰੂਨੋ	Giordano Bruno
ਕੁਰਦੀ ਭਾਸ਼ਾਵਾਂ	Kurdisk
ਪੋਰਤੋ	Porto
ਇੱਕ-ਕੋਸ਼ੀ ਜੀਵ	Encellet organisme
ਆਇਨ	Ion
ਪੋਰਟ ਮੋਰੈਸਬੀ	Port Moresby
ਰਸਾਇਣਕ ਕਿਰਿਆ	Kjemisk reaksjon
